,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
0,1595945537-74,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sampdoria
              
                AC Milão",https://www.betano.pt/odds/sampdoria-ac-milao/6068699/,Série A,"Quarta-feira, 29 Julho 2020 18:30",Sampdoria,AC Milão,5.05,4.0,1.57,1.53,2.1,Mais de2.5,1.15,3.8,Mais de1.5,2.3,1.44,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),2.20,1.18,1.14,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
1,1595945268-45,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Kilmarnock FC",https://www.betano.pt/odds/hibernian-fc-kilmarnock-fc/5906396/,Premiership,"Sábado, 1 Agosto 2020 15:00",Hibernian FC,Kilmarnock FC,2.05,3.35,3.35,1.85,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.67,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
2,1595945398-59,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Bayern Munique
              
                Chelsea
                         
            Primeira mão: 3-0",https://www.betano.pt/odds/bayern-munique-chelsea/5916353/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Bayern Munique,Chelsea,1.55,4.25,5.1,-,34.0,Bayern Munique,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.45,2.65,6.95,Bayern Munique,Chelsea,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
3,1595945382-57,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                         
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.25,3.15,2.2,2.11,1.55,RB Leipzig,,,,,,,1.04,5.95,Total de Golos Mais/Menos (alternativas),2.25,1.83,5.95,RB Leipzig,Atlético de Madrid,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
4,1595945415-61,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Manchester City
              
                Real Madrid
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/manchester-city-real-madrid/5916498/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Manchester City,Real Madrid,1.67,4.2,4.05,1.09,4.9,Manchester City,,,,,,,-,7.05,Total de Golos Mais/Menos (alternativas),1.53,2.35,7.05,Manchester City,Real Madrid,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
5,1595945513-71,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Hellas Verona
              
                Spal",https://www.betano.pt/odds/hellas-verona-spal/6068702/,Série A,"Quarta-feira, 29 Julho 2020 18:30",Hellas Verona,Spal,1.5,4.35,5.4,1.53,2.1,Mais de2.5,1.14,3.9,Mais de1.5,2.37,1.42,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.12,1.15,2.4,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
6,1595945553-76,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                Nápoles
                SO",https://www.betano.pt/odds/inter-de-milao-napoles/6068693/,Série A,"Terça-feira, 28 Julho 2020 20:45",Inter de Milão,Nápoles,2.13,3.88,3.63,1.63,2.0,Mais de2.5,1.2,3.75,Mais de1.5,2.6,1.4,Mais de3.5,1.50,2.13,Ambas Equipas Marcam (Sim/Não),1.28,1.23,1.7,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
7,1595945366-56,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"FC Copenhagen
              
                Istanbul Basaksehir
                         
            Primeira mão: 0-1",https://www.betano.pt/odds/fc-copenhagen-istanbul-basaksehir/5916196/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",FC Copenhagen,Istanbul Basaksehir,2.2,3.2,3.15,3.50,1.2,FC Copenhagen,,,,,,,1.03,6.25,Total de Golos Mais/Menos (alternativas),1.83,2.2,6.25,FC Copenhagen,Istanbul Basaksehir,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
8,1595945325-51,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                AS Roma
                         
            Em local neutro",https://www.betano.pt/odds/sevilha-as-roma/5916298/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Sevilha,AS Roma,2.15,3.2,3.3,1.53,2.15,Sevilha,,,,,,,1.03,6.3,Total de Golos Mais/Menos (alternativas),1.78,2.3,6.3,Sevilha,AS Roma,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
9,1595945358-55,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Shakhtar Donetsk
              
                Wolfsburgo
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/shakhtar-donetsk-wolfsburgo/5916255/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",Shakhtar Donetsk,Wolfsburgo,2.4,3.4,2.7,1.15,3.95,Shakhtar Donetsk,,,,,,,1.02,6.65,Total de Golos Mais/Menos (alternativas),1.90,2.02,6.65,Shakhtar Donetsk,Wolfsburgo,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
10,1595945309-49,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Basileia
              
                Eintracht Frankfurt
                         
            Primeira mão: 3-0",https://www.betano.pt/odds/basileia-eintracht-frankfurt/5916075/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 20:00",Basileia,Eintracht Frankfurt,2.5,3.4,2.58,-,10.0,Basileia,,,,,,,1.02,6.7,Total de Golos Mais/Menos (alternativas),1.95,1.95,6.7,Basileia,Eintracht Frankfurt,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
11,1595945545-75,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Brescia Calcio",https://www.betano.pt/odds/lazio-brescia-calcio/6068698/,Série A,"Quarta-feira, 29 Julho 2020 18:30",Lázio,Brescia Calcio,1.17,7.35,11.5,1.63,1.95,Mais de3.5,1.03,6.3,Mais de1.5,1.22,3.2,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.02,1.08,4.45,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
12,1595945529-73,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                Génova",https://www.betano.pt/odds/sassuolo-genova/6068700/,Série A,"Quarta-feira, 29 Julho 2020 18:30",Sassuolo,Génova,2.25,3.45,2.9,1.50,2.14,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.36,1.23,1.57,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
13,1595945276-46,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                FC St Johnstone",https://www.betano.pt/odds/dundee-united-fc-st-johnstone/5906395/,Premiership,"Sábado, 1 Agosto 2020 15:00",Dundee United,FC St Johnstone,2.72,3.05,2.6,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.44,1.27,1.4,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
14,1595945488-68,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                AS Roma",https://www.betano.pt/odds/torino-as-roma/6068706/,Série A,"Quarta-feira, 29 Julho 2020 20:45",Torino,AS Roma,4.55,4.15,1.61,2.14,1.5,Mais de3.5,1.12,4.25,Mais de1.5,1.45,2.25,Mais de2.5,1.50,2.19,Ambas Equipas Marcam (Sim/Não),2.16,1.17,1.17,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
15,1595945439-64,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 28 Julho 2020 15:10"
16,1595945521-72,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                US Lecce",https://www.betano.pt/odds/udinese-us-lecce/6068701/,Série A,"Quarta-feira, 29 Julho 2020 18:30",Udinese,US Lecce,2.18,3.55,2.94,1.50,2.14,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.44,2.3,Ambas Equipas Marcam (Sim/Não),1.35,1.22,1.61,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
17,1595945570-78,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 28 Julho 2020 15:12"
18,1595945464-66,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Portland Timbers
              
                FC Cincinnati",https://www.betano.pt/odds/portland-timbers-fc-cincinnati/6048743/,MLS,"Quarta-feira, 29 Julho 2020 03:30",Portland Timbers,FC Cincinnati,1.75,3.75,4.15,1.36,2.45,Portland Timbers,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.53,2.4,6.95,Portland Timbers,FC Cincinnati,Sem Golos,"Terça-feira, 28 Julho 2020 15:10"
19,1595945407-60,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Barcelona
              
                Nápoles
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/barcelona-napoles/5916308/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Barcelona,Nápoles,1.6,3.75,5.35,1.28,2.94,Barcelona,,,,,,,1.02,6.75,Total de Golos Mais/Menos (alternativas),1.47,2.8,6.75,Barcelona,Nápoles,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
20,1595945431-63,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 28 Julho 2020 15:10"
21,1595945260-44,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Livingston FC",https://www.betano.pt/odds/st-mirren-livingston-fc/5906397/,Premiership,"Sábado, 1 Agosto 2020 15:00",St Mirren,Livingston FC,2.9,3.15,2.4,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.36,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
22,1595945317-50,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Wolverhampton
              
                Olympiacos
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/wolverhampton-olympiacos/5915663/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 20:00",Wolverhampton,Olympiacos,1.8,3.35,4.45,1.28,2.94,Wolverhampton,,,,,,,1.04,6.0,Total de Golos Mais/Menos (alternativas),1.60,2.76,6.0,Wolverhampton,Olympiacos,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
23,1595945252-43,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Celtic
              
                Hamilton Academical",https://www.betano.pt/odds/celtic-hamilton-academical/5906399/,Premiership,"Domingo, 2 Agosto 2020 16:30",Celtic,Hamilton Academical,1.09,9.0,20.5,1.78,1.7,Mais de3.5,1.05,5.0,Mais de1.5,1.28,2.67,Mais de2.5,2.20,1.44,Ambas Equipas Marcam (Sim/Não),-,1.04,6.2,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
24,1595945562-77,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Parma
              
                Atalanta",https://www.betano.pt/odds/parma-atalanta/6068692/,Série A,"Terça-feira, 28 Julho 2020 18:30",Parma,Atalanta,6.25,5.2,1.47,1.91,1.7,Mais de3.5,1.08,5.35,Mais de1.5,1.35,2.72,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),2.58,1.12,1.11,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
25,1595945423-62,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Juventus
              
                Lyon
                         
            Primeira mão: 0-1",https://www.betano.pt/odds/juventus-lyon/5916466/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Juventus,Lyon,1.4,4.55,6.7,1.70,1.88,Juventus,,,,,,,1.02,6.85,Total de Golos Mais/Menos (alternativas),1.36,3.3,6.85,Juventus,Lyon,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
26,1595945341-53,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Inter de Milão
              
                Getafe
                         
            Em local neutro",https://www.betano.pt/odds/inter-de-milao-getafe/5916276/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Inter de Milão,Getafe,1.95,3.3,3.8,1.42,2.4,Inter de Milão,,,,,,,1.04,6.1,Total de Golos Mais/Menos (alternativas),1.67,2.52,6.1,Inter de Milão,Getafe,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
27,1595945227-41,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Swansea City",https://www.betano.pt/odds/brentford-fc-swansea-city/6038042/,Championship,"Quarta-feira, 29 Julho 2020 19:45",Brentford FC,Swansea City,1.55,4.0,5.45,1.75,1.83,Brentford FC,,,,,,,-,6.15,Total de Golos Mais/Menos (alternativas),1.44,2.94,6.15,Brentford FC,Swansea City,Sem Golos,"Terça-feira, 28 Julho 2020 15:06"
28,1595945219-40,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Fulham
              
                Cardiff
                         
            Primeira mão: 2-0",https://www.betano.pt/odds/fulham-cardiff/6038044/,Championship,"Quinta-feira, 30 Julho 2020 19:45",Fulham,Cardiff,2.0,3.35,3.55,1.02,7.25,Fulham,,,,,,,1.02,5.95,Total de Golos Mais/Menos (alternativas),1.70,2.37,5.95,Fulham,Cardiff,Sem Golos,"Terça-feira, 28 Julho 2020 15:06"
29,1595945496-69,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Fiorentina
              
                Bolonha",https://www.betano.pt/odds/fiorentina-bolonha/6068705/,Série A,"Quarta-feira, 29 Julho 2020 20:45",Fiorentina,Bolonha,2.0,3.5,3.45,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.35,1.42,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.27,1.23,1.72,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
30,1595945292-48,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 28 Julho 2020 15:08"
31,1595945472-67,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Columbus Crew
              
                Minnesota United",https://www.betano.pt/odds/columbus-crew-minnesota-united/6040484/,MLS,"Quarta-feira, 29 Julho 2020 01:00",Columbus Crew,Minnesota United,2.0,3.45,3.45,1.47,2.15,Columbus Crew,,,,,,,-,6.45,Total de Golos Mais/Menos (alternativas),1.65,2.2,6.45,Columbus Crew,Minnesota United,Sem Golos,"Terça-feira, 28 Julho 2020 15:10"
32,1595945244-42,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Motherwell FC",https://www.betano.pt/odds/ross-county-motherwell-fc/5906394/,Premiership,"Segunda-feira, 3 Agosto 2020 19:45",Ross County,Motherwell FC,3.0,3.35,2.25,1.83,1.65,Mais de2.5,1.25,2.86,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.24,1.33,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
33,1595945333-52,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Bayer Leverkusen
              
                Rangers
                         
            Primeira mão: 3-1",https://www.betano.pt/odds/bayer-leverkusen-rangers/5916106/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Bayer Leverkusen,Rangers,1.67,3.85,4.5,-,14.0,Bayer Leverkusen,,,,,,,1.02,6.8,Total de Golos Mais/Menos (alternativas),1.53,2.62,6.8,Bayer Leverkusen,Rangers,Sem Golos,"Terça-feira, 28 Julho 2020 15:08"
34,1595945504-70,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Cagliari
              
                Juventus",https://www.betano.pt/odds/cagliari-juventus/6068703/,Série A,"Quarta-feira, 29 Julho 2020 20:45",Cagliari,Juventus,5.3,4.0,1.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.60,2.0,Ambas Equipas Marcam (Sim/Não),2.25,1.17,1.12,1X,12,2X,"Terça-feira, 28 Julho 2020 15:11"
35,1595945349-54,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Manchester United
              
                Linz
                         
            Primeira mão: 5-0",https://www.betano.pt/odds/manchester-united-linz/5916232/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Manchester United,Linz,1.28,5.45,8.5,1.47,2.2,Mais de2.5,1.12,4.2,Mais de1.5,2.2,1.47,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.04,1.13,3.35,1X,12,2X,"Terça-feira, 28 Julho 2020 15:08"
36,1595945390-58,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                PSG
                         
            Em local neutro",https://www.betano.pt/odds/atalanta-psg/5924176/,Liga dos Campeões - Jogos,"Quarta-feira, 12 Agosto 2020 20:00",Atalanta,PSG,2.76,3.65,2.25,1.91,1.67,Atalanta,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.95,1.83,6.95,Atalanta,PSG,Sem Golos,"Terça-feira, 28 Julho 2020 15:09"
37,1595945284-47,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Rangers",https://www.betano.pt/odds/aberdeen-fc-rangers/5906398/,Premiership,"Sábado, 1 Agosto 2020 12:30",Aberdeen FC,Rangers,6.65,4.4,1.42,1.60,1.9,Mais de2.5,1.17,3.4,Mais de1.5,2.5,1.33,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),2.64,1.14,1.07,1X,12,2X,"Terça-feira, 28 Julho 2020 15:07"
38,1595945456-65,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Philadelphia Union
              
                Sporting Kansas City",https://www.betano.pt/odds/philadelphia-union-sporting-kansas-city/6083894/,MLS,"Sexta-feira, 31 Julho 2020 01:00",Philadelphia Union,Sporting Kansas City,3.05,3.75,2.05,2.04,1.53,Philadelphia Union,,,,,,,-,8.0,Total de Golos Mais/Menos (alternativas),1.95,1.67,8.0,Philadelphia Union,Sporting Kansas City,Sem Golos,"Terça-feira, 28 Julho 2020 15:10"
